,id,project,branch,hashtags,change_id,subject,status,created,updated,submit_type,insertions,deletions,total_comment_count,unresolved_comment_count,has_review_started,meta_rev_id,_number,owner,requirements,submit_records,attention_set,removed_from_attention_set,work_in_progress,cherry_pick_of_change,cherry_pick_of_patch_set,topic,revert_of,_more_changes
218,chromium%2Fsrc~main~I4cfb63932deebd8ddc0fcfc017c11238b53f170a,chromium/src,main,[],I4cfb63932deebd8ddc0fcfc017c11238b53f170a,Implement desktop focus state change events in aura shell,NEW,2021-11-17 09:18:33.000000000,2021-11-18 17:21:18.000000000,REBASE_ALWAYS,85,4,8,2,True,5dd6cea953b924cb837279c9aa40772273c3ece8,3288394,{'_account_id': 1298257},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1298257': {'account': {'_account_id': 1298257}, 'last_update': '2021-11-18 17:21:18.000000000', 'reason': '<GERRIT_ACCOUNT_1524367> replied on the change', 'reason_account': {'_account_id': 1524367}}, '1001380': {'account': {'_account_id': 1001380}, 'last_update': '2021-11-18 04:29:38.000000000', 'reason': '<GERRIT_ACCOUNT_1298257> replied on the change', 'reason_account': {'_account_id': 1298257}}}","{'1524367': {'account': {'_account_id': 1524367}, 'last_update': '2021-11-18 17:21:18.000000000', 'reason': '<GERRIT_ACCOUNT_1524367> replied on the change', 'reason_account': {'_account_id': 1524367}}}",,,,,,
219,chromium%2Fsrc~main~I38f63c5f2059b3da419b0ba2b893c22263a32c89,chromium/src,main,[],I38f63c5f2059b3da419b0ba2b893c22263a32c89,Dont fail NoBIid CADFO if url matches ProcessLock.,NEW,2021-11-10 14:32:52.000000000,2021-11-18 17:21:14.000000000,REBASE_ALWAYS,244,5,59,2,True,331c3874c12c5457caa4bf35cba4530b8ceb0a4f,3270640,{'_account_id': 1212389},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1001216': {'account': {'_account_id': 1001216}, 'last_update': '2021-11-18 17:21:14.000000000', 'reason': '<GERRIT_ACCOUNT_1212389> replied on the change', 'reason_account': {'_account_id': 1212389}}, '1118209': {'account': {'_account_id': 1118209}, 'last_update': '2021-11-18 17:21:14.000000000', 'reason': '<GERRIT_ACCOUNT_1212389> replied on the change', 'reason_account': {'_account_id': 1212389}}}","{'1212389': {'account': {'_account_id': 1212389}, 'last_update': '2021-11-18 17:21:14.000000000', 'reason': '<GERRIT_ACCOUNT_1212389> replied on the change', 'reason_account': {'_account_id': 1212389}}}",,,,,,
220,chromium%2Fsrc~main~I116d4c9e028078eeff71d231268e71a36a66d1aa,chromium/src,main,['lacros'],I116d4c9e028078eeff71d231268e71a36a66d1aa,lacros: Disable direct sockets on managed devices.,NEW,2021-11-12 20:49:32.000000000,2021-11-18 17:21:12.000000000,REBASE_ALWAYS,33,0,10,3,True,48454042923378f2f88fc331e8494be15feb0b0c,3278709,{'_account_id': 1115906},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1115906': {'account': {'_account_id': 1115906}, 'last_update': '2021-11-18 05:32:01.000000000', 'reason': '<GERRIT_ACCOUNT_1359736> replied on the change', 'reason_account': {'_account_id': 1359736}}, '1359736': {'account': {'_account_id': 1359736}, 'last_update': '2021-11-18 17:08:15.000000000', 'reason': '<GERRIT_ACCOUNT_1414062> replied on the change', 'reason_account': {'_account_id': 1414062}}}","{'1414062': {'account': {'_account_id': 1414062}, 'last_update': '2021-11-18 17:08:15.000000000', 'reason': '<GERRIT_ACCOUNT_1414062> replied on the change', 'reason_account': {'_account_id': 1414062}}}",,,,,,
221,chromium%2Fsrc~main~I148fa72206a17cfe74404380bcc22ade392e5324,chromium/src,main,[],I148fa72206a17cfe74404380bcc22ade392e5324,Replace test files from maldoca repo with new files with macros.,NEW,2021-11-18 17:18:54.000000000,2021-11-18 17:20:59.000000000,REBASE_ALWAYS,0,0,0,0,True,7b0c5b2d826a49a8f32bae3289d510b3afa1d591,3289532,{'_account_id': 1496378},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1289182': {'account': {'_account_id': 1289182}, 'last_update': '2021-11-18 17:20:41.000000000', 'reason': '<GERRIT_ACCOUNT_1496378> replied on the change', 'reason_account': {'_account_id': 1496378}}}",{},,,,,,
222,chromiumos%2Fplatform%2Ftast-tests~main~I878731e9155850b6a43ba0cc45528a70cf8fd529,chromiumos/platform/tast-tests,main,[],I878731e9155850b6a43ba0cc45528a70cf8fd529,tast-tests: Update expectation for Chrome PIP maximum size,NEW,2021-11-11 18:37:27.000000000,2021-11-18 17:20:44.000000000,REBASE_ALWAYS,5,19,13,0,True,37632e23d3ea56cc3e34a7b3ea137730da07f7b2,3276424,{'_account_id': 1319142},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'OK', 'applied_by': {'_account_id': 1319142}}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1179631}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]",{},"{'1510282': {'account': {'_account_id': 1510282}, 'last_update': '2021-11-11 19:00:37.000000000', 'reason': '<GERRIT_ACCOUNT_1510282> replied on the change', 'reason_account': {'_account_id': 1510282}}, '1319142': {'account': {'_account_id': 1319142}, 'last_update': '2021-11-18 17:15:42.000000000', 'reason': '<GERRIT_ACCOUNT_1319142> replied on the change', 'reason_account': {'_account_id': 1319142}}, '1368736': {'account': {'_account_id': 1368736}, 'last_update': '2021-11-12 07:55:14.000000000', 'reason': '<GERRIT_ACCOUNT_1368736> replied on the change', 'reason_account': {'_account_id': 1368736}}, '1179631': {'account': {'_account_id': 1179631}, 'last_update': '2021-11-18 07:08:52.000000000', 'reason': '<GERRIT_ACCOUNT_1179631> replied on the change', 'reason_account': {'_account_id': 1179631}}}",,,,,,
223,chromium%2Fsrc~main~Ic5f786431417c0dfa42aaa10a0a3e971400368de,chromium/src,main,[],Ic5f786431417c0dfa42aaa10a0a3e971400368de,Optimize WeakPtr reference access,NEW,2021-11-18 15:10:14.000000000,2021-11-18 17:20:31.000000000,REBASE_ALWAYS,2,2,1,0,True,a42dea944bc54fddf1635dd674a0c3c5aa3cf811,3289274,{'_account_id': 1318912},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1001534}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1318912': {'account': {'_account_id': 1318912}, 'last_update': '2021-11-18 17:12:21.000000000', 'reason': '<GERRIT_ACCOUNT_1001534> replied on the change', 'reason_account': {'_account_id': 1001534}}}","{'1001534': {'account': {'_account_id': 1001534}, 'last_update': '2021-11-18 17:12:21.000000000', 'reason': '<GERRIT_ACCOUNT_1001534> replied on the change', 'reason_account': {'_account_id': 1001534}}}",,,,,,
224,chromium%2Fsrc~main~Ia5d35bf04196a776142efb72bf0f54f7777b26c6,chromium/src,main,[],Ia5d35bf04196a776142efb72bf0f54f7777b26c6,Vp8 reference frame experiment,NEW,2021-10-18 03:27:20.000000000,2021-11-18 17:20:26.000000000,REBASE_ALWAYS,32,19,0,0,False,a3874e0f25051a5f81d2ad6383e256588d1320c4,3227503,{'_account_id': 1196199},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]",,,True,,,,,
225,chromium%2Fsrc~main~I7dfcfc4fad7fd69b311e366f95df549b7776d116,chromium/src,main,[],I7dfcfc4fad7fd69b311e366f95df549b7776d116,Add warning messages to devtools console for permissions policy features.,NEW,2021-11-15 05:34:42.000000000,2021-11-18 17:20:22.000000000,REBASE_ALWAYS,69,8,1,0,False,5f53bf903e7d2bac937587020d2204ed21081e88,3279626,{'_account_id': 1489128},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1226494': {'account': {'_account_id': 1226494}, 'last_update': '2021-11-18 17:19:02.000000000', 'reason': '<GERRIT_ACCOUNT_1489128> replied on the change', 'reason_account': {'_account_id': 1489128}}}",{},True,,,,,
226,catapult~main~I55768a26c8253a46d43ed2857075c09c18f12f2c,catapult,main,[],I55768a26c8253a46d43ed2857075c09c18f12f2c,Fix testScreenshot and enable this test in Windows,NEW,2021-11-17 12:43:59.000000000,2021-11-18 17:19:48.000000000,REBASE_ALWAYS,5,1,5,0,True,53660fd70f874877c8e402bd7d9edbec1ec6854a,3288988,{'_account_id': 1527923},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1527923': {'account': {'_account_id': 1527923}, 'last_update': '2021-11-18 17:19:48.000000000', 'reason': '<GERRIT_ACCOUNT_1181219> replied on the change', 'reason_account': {'_account_id': 1181219}}}","{'1512169': {'account': {'_account_id': 1512169}, 'last_update': '2021-11-17 15:11:04.000000000', 'reason': 'Reviewer/Cc was removed'}, '1254157': {'account': {'_account_id': 1254157}, 'last_update': '2021-11-17 15:10:58.000000000', 'reason': 'Reviewer/Cc was removed'}, '1181219': {'account': {'_account_id': 1181219}, 'last_update': '2021-11-18 06:46:36.000000000', 'reason': 'Change was abandoned'}}",,,,,,
227,chromium%2Fsrc~main~I0fe40395621bb8f24ef6d24cc190f91da275b798,chromium/src,main,[],I0fe40395621bb8f24ef6d24cc190f91da275b798,Remove unneeded includes from mojo/public/c/system/functions.h.,NEW,2021-11-18 07:05:30.000000000,2021-11-18 17:19:36.000000000,REBASE_ALWAYS,1,4,0,0,True,9852fcb92a9bb34e0e82fc3ec3bbf26cb3c7c79c,3290946,{'_account_id': 1001934},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1002808': {'account': {'_account_id': 1002808}, 'last_update': '2021-11-18 17:19:36.000000000', 'reason': '<GERRIT_ACCOUNT_1001934> replied on the change', 'reason_account': {'_account_id': 1001934}}}","{'1001934': {'account': {'_account_id': 1001934}, 'last_update': '2021-11-18 17:19:36.000000000', 'reason': '<GERRIT_ACCOUNT_1001934> replied on the change', 'reason_account': {'_account_id': 1001934}}}",,,,,,
228,v8%2Fv8~main~If7545fe18a74b2bd4b70a1a25776e41f03aaff89,v8/v8,main,['shadowrealm'],If7545fe18a74b2bd4b70a1a25776e41f03aaff89,[ShadowRealm] Part 1 - Skeleton,NEW,2021-09-30 09:29:48.000000000,2021-11-18 17:19:33.000000000,REBASE_ALWAYS,554,176,23,1,True,b7cf7af446c2cdbeb00f457ebebff158d4117b55,3195532,{'_account_id': 1343844},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1362925': {'account': {'_account_id': 1362925}, 'last_update': '2021-11-16 18:15:49.000000000', 'reason': '<GERRIT_ACCOUNT_1343844> replied on the change', 'reason_account': {'_account_id': 1343844}}, '1343844': {'account': {'_account_id': 1343844}, 'last_update': '2021-11-18 17:19:33.000000000', 'reason': 'ps#9: CQ dry run succeeded.'}}","{'1184114': {'account': {'_account_id': 1184114}, 'last_update': '2021-11-16 18:15:49.000000000', 'reason': '<GERRIT_ACCOUNT_1343844> replied on the change', 'reason_account': {'_account_id': 1343844}}}",,,,,,
229,chromiumos%2Fchromite~main~I3a7df7a35e12f035ce2b181b83cde7342bcb505c,chromiumos/chromite,main,[],I3a7df7a35e12f035ce2b181b83cde7342bcb505c,sdk: add git & repo bash completion,NEW,2021-11-18 10:52:58.000000000,2021-11-18 17:19:09.000000000,REBASE_ALWAYS,2,0,0,0,True,76860e542b4ce041362e9cac39109f62a7e1c020,3290266,{'_account_id': 1000768},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'OK', 'applied_by': {'_account_id': 1000768}}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1519453}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1000768': {'account': {'_account_id': 1000768}, 'last_update': '2021-11-18 17:14:07.000000000', 'reason': '<GERRIT_ACCOUNT_1519453> replied on the change', 'reason_account': {'_account_id': 1519453}}}","{'1519453': {'account': {'_account_id': 1519453}, 'last_update': '2021-11-18 17:14:07.000000000', 'reason': '<GERRIT_ACCOUNT_1519453> replied on the change', 'reason_account': {'_account_id': 1519453}}}",,,,,,
230,chromium%2Fsrc~main~I1ce0727cdf45b1fa0c855b07117e5e0746716b2d,chromium/src,main,[],I1ce0727cdf45b1fa0c855b07117e5e0746716b2d,ActivityLogEnabledTest to wait for UninstallExtension completion,NEW,2021-11-12 19:13:27.000000000,2021-11-18 17:19:09.000000000,REBASE_ALWAYS,8,6,2,0,True,a6cec9715f85b8cee9df6812c91451012fd1a874,3279208,{'_account_id': 1316409},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1001727': {'account': {'_account_id': 1001727}, 'last_update': '2021-11-12 21:01:58.000000000', 'reason': '<GERRIT_ACCOUNT_1316409> replied on the change', 'reason_account': {'_account_id': 1316409}}}","{'1316409': {'account': {'_account_id': 1316409}, 'last_update': '2021-11-18 17:19:09.000000000', 'reason': '<GERRIT_ACCOUNT_1316409> replied on the change', 'reason_account': {'_account_id': 1316409}}}",,,,,,
231,chromium%2Fsrc~main~I41cd9ae6a3c49bbe0096ab24bd785401989d8b4c,chromium/src,main,[],I41cd9ae6a3c49bbe0096ab24bd785401989d8b4c,Only update RemoteFrame cc::Layer bounds just prior to paint,NEW,2021-11-03 22:32:30.000000000,2021-11-18 17:18:58.000000000,REBASE_ALWAYS,14,27,0,0,False,27bfcfb8d783ca9c998bc9ef1a43cbcf9c452b24,3261085,{'_account_id': 1001706},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1001706': {'account': {'_account_id': 1001706}, 'last_update': '2021-11-18 17:18:58.000000000', 'reason': 'ps#11: CQ dry run failed.'}}",{},True,,,,,
232,chromium%2Fsrc~main~I041da2ba53492ae07fccca779a8532c016c35dc3,chromium/src,main,['attribution-reporting'],I041da2ba53492ae07fccca779a8532c016c35dc3,[attribution_reporting] Add browser-generated ID to report body for deduplication,NEW,2021-09-23 21:00:35.000000000,2021-11-18 17:18:49.000000000,REBASE_ALWAYS,369,32,7,0,True,58cd6e885e67f3ab7afa0a9f8dc0bbf9235ae766,3180180,{'_account_id': 1433106},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1290431}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]",{},"{'1290431': {'account': {'_account_id': 1290431}, 'last_update': '2021-11-18 17:13:13.000000000', 'reason': '<GERRIT_ACCOUNT_1290431> replied on the change', 'reason_account': {'_account_id': 1290431}}, '1433106': {'account': {'_account_id': 1433106}, 'last_update': '2021-11-18 17:18:34.000000000', 'reason': '<GERRIT_ACCOUNT_1433106> replied on the change', 'reason_account': {'_account_id': 1433106}}}",,,,,,
233,chromium%2Fsrc~main~I03cc106c2722d9fc4e284b7aa807f62c65aafa7b,chromium/src,main,[],I03cc106c2722d9fc4e284b7aa807f62c65aafa7b,Roll DevTools Frontend from 379c2883841a to 603acd4972dc (3 revisions),NEW,2021-11-18 17:18:20.000000000,2021-11-18 17:18:48.000000000,REBASE_ALWAYS,1,1,0,0,True,339eb965d0eda194dcf84ca40afb45a6181ea02f,3291669,{'_account_id': 1302611},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'MAY'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]",,,,,,,,
