,id,project,branch,hashtags,change_id,subject,status,created,updated,submit_type,insertions,deletions,total_comment_count,unresolved_comment_count,has_review_started,meta_rev_id,_number,owner,requirements,work_in_progress,attention_set,revert_of,cherry_pick_of_change,cherry_pick_of_patch_set,topic,_more_changes
131,chromium%2Fsrc~master~Ib9010e80494d2cd89f719885d389bebfa9532ef1,chromium/src,master,[],Ib9010e80494d2cd89f719885d389bebfa9532ef1,[test] Dryrun SDK version 8833686248542778625,NEW,2021-10-11 08:48:36.000000000,2021-10-11 08:49:16.000000000,REBASE_ALWAYS,3,1,0,0,True,77dd9a16b9583cc46e95791699c6ab635262bb87,3217111,{'_account_id': 1432955},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,,,,,,
132,chromium%2Fsrc~main~Ic7896a262c2e80c0abc97a284bd0dbcac368d842,chromium/src,main,[],Ic7896a262c2e80c0abc97a284bd0dbcac368d842,ozone/wayland: pass rounded corners via overlay.,NEW,2021-09-30 12:41:29.000000000,2021-10-11 08:49:05.000000000,REBASE_ALWAYS,93,39,24,0,True,c623b2d96f65a959ae16deecdc78ddf4ea18d17b,3195915,{'_account_id': 1228974},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1000050': {'account': {'_account_id': 1000050}, 'last_update': '2021-10-06 11:37:16.000000000', 'reason': '<GERRIT_ACCOUNT_1228974> replied on the change', 'reason_account': {'_account_id': 1228974}}, '1001248': {'account': {'_account_id': 1001248}, 'last_update': '2021-10-06 11:37:16.000000000', 'reason': '<GERRIT_ACCOUNT_1228974> replied on the change', 'reason_account': {'_account_id': 1228974}}, '1228974': {'account': {'_account_id': 1228974}, 'last_update': '2021-10-11 08:49:05.000000000', 'reason': 'ps#16: CQ dry run succeeded.'}}",,,,,
133,devtools%2Fdevtools-frontend~main~I99650112219cc3e7af4a55ebaf2608f6a9a20b6d,devtools/devtools-frontend,main,['sync'],I99650112219cc3e7af4a55ebaf2608f6a9a20b6d,[sync] Add getSyncInformation host binding,NEW,2021-10-11 08:14:35.000000000,2021-10-11 08:48:23.000000000,REBASE_ALWAYS,28,1,0,0,False,b5ab0663186ee5f23af16804af8e4718b662396e,3217093,{'_account_id': 1323977},[],True,"{'1323977': {'account': {'_account_id': 1323977}, 'last_update': '2021-10-11 08:48:23.000000000', 'reason': 'ps#1: CQ dry run succeeded.'}}",,,,,
134,v8%2Fv8~main~Ia005a5da2d48505926a19a5d238b606826db1135,v8/v8,main,"['loong64', 'masm', 'mips']",Ia005a5da2d48505926a19a5d238b606826db1135,[loong64][mips][masm] Argument Count Consistency,NEW,2021-10-09 08:20:43.000000000,2021-10-11 08:48:15.000000000,REBASE_ALWAYS,631,323,0,0,True,3dfa4c8b5d39af1fe4e91379a7ef593f84439319,3215372,{'_account_id': 1463217},[],,"{'1378037': {'account': {'_account_id': 1378037}, 'last_update': '2021-10-11 08:45:59.000000000', 'reason': '<GERRIT_ACCOUNT_1463217> replied on the change', 'reason_account': {'_account_id': 1463217}}}",,,,,
135,chromium%2Fsrc~main~I84eb03cc0cef91ea8dc3d9ac9ff9c045d994c241,chromium/src,main,[],I84eb03cc0cef91ea8dc3d9ac9ff9c045d994c241,Always pass AffiliationService to CredentialProviderService.,NEW,2021-10-07 15:12:43.000000000,2021-10-11 08:47:20.000000000,REBASE_ALWAYS,2,5,6,0,True,3e4af0744da9f2fc63af5d02ca6e1c7c0454e4dd,3211957,{'_account_id': 1385651},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1385651': {'account': {'_account_id': 1385651}, 'last_update': '2021-10-11 07:30:42.000000000', 'reason': '<GERRIT_ACCOUNT_1001438> replied on the change', 'reason_account': {'_account_id': 1001438}}}",,,,,
136,chromium%2Fsrc~main~I1f4bd7c179eeb6f9bd1a80a74fd64814e68fb918,chromium/src,main,[],I1f4bd7c179eeb6f9bd1a80a74fd64814e68fb918,Enable runtime flag for font-synthesis property,NEW,2021-10-10 07:59:47.000000000,2021-10-11 08:45:42.000000000,REBASE_ALWAYS,12,1,6,0,True,c350cf3b197253e41e7604015ff1250e867d7e8d,3215985,{'_account_id': 1519512},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1130679': {'account': {'_account_id': 1130679}, 'last_update': '2021-10-11 07:35:24.000000000', 'reason': '<GERRIT_ACCOUNT_1519512> replied on the change', 'reason_account': {'_account_id': 1519512}}, '1157920': {'account': {'_account_id': 1157920}, 'last_update': '2021-10-11 08:45:40.000000000', 'reason': '<GERRIT_ACCOUNT_1519512> replied on the change', 'reason_account': {'_account_id': 1519512}}}",,,,,
137,chromium%2Fsrc~main~I56839c70853c0072f9bc9b110b2138ee737c1a72,chromium/src,main,[],I56839c70853c0072f9bc9b110b2138ee737c1a72,Update CanEnterTabletMode conditions,NEW,2021-10-11 08:37:46.000000000,2021-10-11 08:44:35.000000000,REBASE_ALWAYS,11,12,1,0,True,40f39cef4d2ced82c8542e3555acff1f9a734d0a,3216245,{'_account_id': 1242007},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1118421': {'account': {'_account_id': 1118421}, 'last_update': '2021-10-11 08:44:32.000000000', 'reason': '<GERRIT_ACCOUNT_1242007> replied on the change', 'reason_account': {'_account_id': 1242007}}}",,,,,
138,chromium%2Fsrc~main~Ifec45930852625e0d9863c5d774c5578f2119100,chromium/src,main,['desktopsite'],Ifec45930852625e0d9863c5d774c5578f2119100,[DesktopSite] Update translation in site settings,NEW,2021-10-10 21:28:40.000000000,2021-10-11 08:44:33.000000000,REBASE_ALWAYS,5,5,1,0,True,2d6da858f8a300a9477dfca48c7b661b96eab9ec,3216434,{'_account_id': 1513397},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1513397': {'account': {'_account_id': 1513397}, 'last_update': '2021-10-11 08:44:33.000000000', 'reason': 'Someone else replied on the change'}}",,,,,
139,chromiumos%2Fplatform2~main~I28b8adfa742e2ea8a08cb3b452f1b533f4aa6b32,chromiumos/platform2,main,[],I28b8adfa742e2ea8a08cb3b452f1b533f4aa6b32,WIP,NEW,2021-10-10 00:18:08.000000000,2021-10-11 08:43:32.000000000,REBASE_ALWAYS,489,0,0,0,True,5ebb81d24758c7a6b21e7d6f8b26d66c4b8cd8aa,3216064,{'_account_id': 1404997},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",True,,,,,,
140,chromium%2Fsrc~main~Ieb33d7b3d9f8429894da9038b43736ede1f2e565,chromium/src,main,[],Ieb33d7b3d9f8429894da9038b43736ede1f2e565,Use AsyncDnsAddressresolver API in Chrome,NEW,2021-10-06 13:13:15.000000000,2021-10-11 08:41:33.000000000,REBASE_ALWAYS,29,30,2,1,True,188b8755eed8688fbd1b797351b1277e616a0ed0,3207900,{'_account_id': 1002823},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,{},,,,,
141,chromium%2Fsrc~main~I48fe31deecbc9bba4ca17585d3ef1b986867d945,chromium/src,main,['wip'],I48fe31deecbc9bba4ca17585d3ef1b986867d945,WIP: DO NOT REVIEW: keyboard shortcut integration in old UI,NEW,2021-10-11 07:56:53.000000000,2021-10-11 08:41:21.000000000,REBASE_ALWAYS,335,103,0,0,False,5aff7d6180771927e8787d09fb26f28f714e8bbe,3216723,{'_account_id': 1195459},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",True,,,,,,
142,chromium%2Fsrc~main~I7da87d15932c8ccf2c15f206d49be0b3438c919a,chromium/src,main,[],I7da87d15932c8ccf2c15f206d49be0b3438c919a,Convert performance related path exclusions to field exclusions,NEW,2021-08-23 16:33:00.000000000,2021-10-11 08:40:52.000000000,REBASE_ALWAYS,160,14,28,3,True,ca80e16976dea3bcf26caac7e8beea2a1e94a2a6,3114545,{'_account_id': 1115933},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1439801': {'account': {'_account_id': 1439801}, 'last_update': '2021-10-11 02:09:27.000000000', 'reason': '<GERRIT_ACCOUNT_1272167> replied on the change', 'reason_account': {'_account_id': 1272167}}, '1360234': {'account': {'_account_id': 1360234}, 'last_update': '2021-10-11 08:40:52.000000000', 'reason': '<GERRIT_ACCOUNT_1115933> replied on the change', 'reason_account': {'_account_id': 1115933}}, '1272167': {'account': {'_account_id': 1272167}, 'last_update': '2021-10-11 08:28:53.000000000', 'reason': '<GERRIT_ACCOUNT_1360234> replied on the change', 'reason_account': {'_account_id': 1360234}}}",,,,,
143,chromiumos%2Foverlays%2Fboard-overlays~main~I1d9be99800f90234020abe75499c5cd67acb2cb1,chromiumos/overlays/board-overlays,main,['octopus-kernelnext'],I1d9be99800f90234020abe75499c5cd67acb2cb1,overlay-octopus: Add kernel v5.10 audio support,NEW,2021-10-06 04:43:52.000000000,2021-10-11 08:40:06.000000000,REBASE_ALWAYS,8308,568,11,0,True,1add1906f1924de6047536de2bfdae3b13aaec18,3206984,{'_account_id': 1512301},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1176029': {'account': {'_account_id': 1176029}, 'last_update': '2021-10-07 23:31:17.000000000', 'reason': '<GERRIT_ACCOUNT_1512301> replied on the change', 'reason_account': {'_account_id': 1512301}}, '1512301': {'account': {'_account_id': 1512301}, 'last_update': '2021-10-11 08:40:06.000000000', 'reason': ""ps#3: CV can't start a new Run as requested""}, '1116026': {'account': {'_account_id': 1116026}, 'last_update': '2021-10-07 03:59:00.000000000', 'reason': '<GERRIT_ACCOUNT_1512301> replied on the change', 'reason_account': {'_account_id': 1512301}}, '1001485': {'account': {'_account_id': 1001485}, 'last_update': '2021-10-07 21:56:30.000000000', 'reason': '<GERRIT_ACCOUNT_1308772> replied on the change', 'reason_account': {'_account_id': 1308772}}}",,,,,
144,chromium%2Fsrc~main~I30b2c1d0c1120087eb1e71899cb12d3ae9e96d2b,chromium/src,main,['webui'],I30b2c1d0c1120087eb1e71899cb12d3ae9e96d2b,"WebUI: Introduce FindShortcutMixin, to replace FindShortcutBehavior.",NEW,2021-10-08 14:47:10.000000000,2021-10-11 08:39:50.000000000,REBASE_ALWAYS,418,0,0,0,False,193c36c807b14251d4f17f2b9e0b2ef594bf9737,3214352,{'_account_id': 1115893},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",True,,,,,,
145,chromium%2Fsrc~main~I6e1f32cb099deffa62a6c6865480f933dd57a89a,chromium/src,main,[],I6e1f32cb099deffa62a6c6865480f933dd57a89a,Add caching knowledge to content::WebContents,NEW,2021-07-07 09:46:23.000000000,2021-10-11 08:39:22.000000000,REBASE_ALWAYS,56,7,54,3,True,2d3301a17dacbb0c71977441021bf878874e156f,3011258,{'_account_id': 1513327},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1513327': {'account': {'_account_id': 1513327}, 'last_update': '2021-08-25 22:30:44.000000000', 'reason': '<GERRIT_ACCOUNT_1150969> replied on the change', 'reason_account': {'_account_id': 1150969}}}",,,,,
146,chromiumos%2Fplatform2~main~Ida0440bcbb902b30e303fb880d671c7753b7c45f,chromiumos/platform2,main,[],Ida0440bcbb902b30e303fb880d671c7753b7c45f,"patchpanel: Bind -> Bind{Once,Repeating} for already migrated functions",NEW,2021-10-11 01:47:10.000000000,2021-10-11 08:38:41.000000000,REBASE_ALWAYS,30,27,0,0,True,112c7284e13188264352f1a7cd8ddd39456f01c5,3216068,{'_account_id': 1123598},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1123598': {'account': {'_account_id': 1123598}, 'last_update': '2021-10-11 08:38:41.000000000', 'reason': 'ps#2: CQ full run failed.'}}",,,,,
147,chromiumos%2Fplatform2~main~I38209b9df97e846a9c3b0ddd05f0456a0db5ece0,chromiumos/platform2,main,[],I38209b9df97e846a9c3b0ddd05f0456a0db5ece0,patchpanel: Closure -> OnceClosure in Subnet/SubnetAddress,NEW,2021-10-11 01:47:10.000000000,2021-10-11 08:38:41.000000000,REBASE_ALWAYS,23,23,0,0,True,d2fd354473c68becda8230ae43a38455d5fa0251,3216067,{'_account_id': 1123598},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1123598': {'account': {'_account_id': 1123598}, 'last_update': '2021-10-11 08:38:41.000000000', 'reason': 'ps#2: CQ full run failed.'}, '1238096': {'account': {'_account_id': 1238096}, 'last_update': '2021-10-11 02:39:36.000000000', 'reason': '<GERRIT_ACCOUNT_1364246> replied on the change', 'reason_account': {'_account_id': 1364246}}}",,,,,
148,chromium%2Fsrc~main~I9d2f23ed4076f9fa36805da599daac06bc2b163d,chromium/src,main,['plzdedicatedworker'],I9d2f23ed4076f9fa36805da599daac06bc2b163d,PlzDedicatedWorker: support DevTools for browser-initiated dedicated workers,NEW,2021-08-04 04:44:14.000000000,2021-10-11 08:38:20.000000000,REBASE_ALWAYS,326,82,71,1,True,7d232c3f33517f0d9b70debe4b0f191b8e7797c3,3068908,{'_account_id': 1411314},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1115876': {'account': {'_account_id': 1115876}, 'last_update': '2021-10-07 02:27:00.000000000', 'reason': 'Added by <GERRIT_ACCOUNT_1411314> using the hovercard menu', 'reason_account': {'_account_id': 1411314}}}",,,,,
149,chromium%2Fsrc~main~I6d5a753f66d396c23a9e609ca98551247e753d73,chromium/src,main,['mparch'],I6d5a753f66d396c23a9e609ca98551247e753d73,MPArch: Move UpdateBrowserControlsState from RFH to WebContents,NEW,2021-10-08 06:26:40.000000000,2021-10-11 08:38:06.000000000,REBASE_ALWAYS,48,41,8,0,True,5dc7b1fbf12c677c9e312b33c0bc6d59a04083d5,3212280,{'_account_id': 1107806},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1107806': {'account': {'_account_id': 1107806}, 'last_update': '2021-10-11 08:38:06.000000000', 'reason': 'ps#4: CQ dry run succeeded.'}, '1150969': {'account': {'_account_id': 1150969}, 'last_update': '2021-10-08 06:58:26.000000000', 'reason': '<GERRIT_ACCOUNT_1107806> replied on the change', 'reason_account': {'_account_id': 1107806}}, '1002172': {'account': {'_account_id': 1002172}, 'last_update': '2021-10-11 07:07:05.000000000', 'reason': '<GERRIT_ACCOUNT_1107806> replied on the change', 'reason_account': {'_account_id': 1107806}}}",,,,,
150,chromium%2Fsrc~main~I75200107277a47511098aa298a622bd66532f28a,chromium/src,main,[],I75200107277a47511098aa298a622bd66532f28a,[AppList Sync] Refactor on folder creation when adding an item,NEW,2021-10-02 17:48:05.000000000,2021-10-11 08:36:34.000000000,REBASE_ALWAYS,226,131,0,0,False,ee0b292f6519bc6c1bba8c9b7c3cd5b33a27dec3,3200873,{'_account_id': 1299441},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",True,"{'1299441': {'account': {'_account_id': 1299441}, 'last_update': '2021-10-11 02:12:27.000000000', 'reason': 'ps#16: CQ dry run failed.'}}",,,,,
151,chromium%2Fsrc~main~I358829c45c6afe121a90ca941f4566d00f56a453,chromium/src,main,['privacy-review'],I358829c45c6afe121a90ca941f4566d00f56a453,Privacy Review: Update Welcome Card checkbox text,NEW,2021-10-08 15:06:42.000000000,2021-10-11 08:35:34.000000000,REBASE_ALWAYS,2,2,1,0,True,33cdc86867e338ca7cd45080858b09f04213ae59,3213471,{'_account_id': 1371078},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1371078': {'account': {'_account_id': 1371078}, 'last_update': '2021-10-08 17:23:11.000000000', 'reason': 'ps#1: CQ dry run succeeded.'}}",,,,,
152,chromiumos%2Foverlays%2Fboard-overlays~main~I217b0bbb2c0244bdc8f7843df148966b4a7b3cd6,chromiumos/overlays/board-overlays,main,['octopus-kernelnext'],I217b0bbb2c0244bdc8f7843df148966b4a7b3cd6,chipset-glk: Add sof-firmware from latest upstream,NEW,2021-10-06 04:43:52.000000000,2021-10-11 08:34:36.000000000,REBASE_ALWAYS,41,3,21,0,True,f3f7421c94163c42be7d3742a812d74f721215fd,3206983,{'_account_id': 1512301},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1000768': {'account': {'_account_id': 1000768}, 'last_update': '2021-10-11 07:09:41.000000000', 'reason': '<GERRIT_ACCOUNT_1512301> replied on the change', 'reason_account': {'_account_id': 1512301}}, '1477752': {'account': {'_account_id': 1477752}, 'last_update': '2021-10-11 07:17:46.000000000', 'reason': 'Added by <GERRIT_ACCOUNT_1512301> using the hovercard menu', 'reason_account': {'_account_id': 1512301}}, '1308772': {'account': {'_account_id': 1308772}, 'last_update': '2021-10-08 01:18:53.000000000', 'reason': '<GERRIT_ACCOUNT_1512301> replied on the change', 'reason_account': {'_account_id': 1512301}}}",,,,,
153,chromium%2Fsrc~main~Ic6bebc2b6223dd559daf1921c13a0af87d515add,chromium/src,main,[],Ic6bebc2b6223dd559daf1921c13a0af87d515add,Add dark-mode variant for cr-toggle-color,NEW,2021-10-08 20:35:57.000000000,2021-10-11 08:33:58.000000000,REBASE_ALWAYS,1,1,1,1,True,3c61a74046e270675163e69cdcbf4d0a7eeee176,3214600,{'_account_id': 1511087},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1511087': {'account': {'_account_id': 1511087}, 'last_update': '2021-10-09 00:07:57.000000000', 'reason': 'ps#1: CQ dry run succeeded.'}}",,,,,
154,chromium%2Fsrc~main~I4bfac258e92ce3d60d90ecca68378bf315b18e26,chromium/src,main,[],I4bfac258e92ce3d60d90ecca68378bf315b18e26,Roll src-internal from 5396fa513d1a to dbd14d43089d (3 revisions),NEW,2021-10-11 08:33:23.000000000,2021-10-11 08:33:53.000000000,REBASE_ALWAYS,1,1,0,0,True,9254df736f19675249f26c346055046eca98ab37,3217175,{'_account_id': 1302612},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1001438': {'account': {'_account_id': 1001438}, 'last_update': '2021-10-11 08:33:38.000000000', 'reason': 'Reviewer was added'}}",,,,,
155,v8%2Fv8~main~I16191bfa03bb9bbfb57a48015244c780e8cf30e1,v8/v8,main,['web-snapshots'],I16191bfa03bb9bbfb57a48015244c780e8cf30e1,[web snapshots / d8] Make the output file name configurable,NEW,2021-10-11 07:26:55.000000000,2021-10-11 08:32:53.000000000,REBASE_ALWAYS,16,1,3,0,True,2252c60f23b2a603ad397bba6a97454535b35d92,3217190,{'_account_id': 1115961},[],,{},,,,,
156,chromium%2Fsrc~main~I580413aae0ec259faf74172273242a0e8e1df449,chromium/src,main,[],I580413aae0ec259faf74172273242a0e8e1df449,Don't enable web platform features when running a11y tree tests,NEW,2021-10-06 17:19:59.000000000,2021-10-11 08:32:53.000000000,REBASE_ALWAYS,21,3,2,0,True,594f4a32dd50bea590dbd993bcea9134919a236b,3207930,{'_account_id': 1169049},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1395742': {'account': {'_account_id': 1395742}, 'last_update': '2021-10-11 08:32:53.000000000', 'reason': '<GERRIT_ACCOUNT_1169049> replied on the change', 'reason_account': {'_account_id': 1169049}}, '1211408': {'account': {'_account_id': 1211408}, 'last_update': '2021-10-09 12:57:31.000000000', 'reason': '<GERRIT_ACCOUNT_1395742> replied on the change', 'reason_account': {'_account_id': 1395742}}}",,,,,
157,chromium%2Fsrc~main~I47020db1bc46f4efa4c623ca2c9772ac926081dc,chromium/src,main,[],I47020db1bc46f4efa4c623ca2c9772ac926081dc,"Revert ""Make PaymentRequest a DocumentService""",NEW,2021-10-11 08:31:03.000000000,2021-10-11 08:32:43.000000000,REBASE_ALWAYS,420,205,0,0,True,6ba41a79b0811e0d485a213558a8389604d38983,3216693,{'_account_id': 1001438},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1001168': {'account': {'_account_id': 1001168}, 'last_update': '2021-10-11 08:31:03.000000000', 'reason': 'Reviewer was added'}, '1002114': {'account': {'_account_id': 1002114}, 'last_update': '2021-10-11 08:31:03.000000000', 'reason': 'Reviewer was added'}, '1001216': {'account': {'_account_id': 1001216}, 'last_update': '2021-10-11 08:31:03.000000000', 'reason': 'Reviewer was added'}, '1000887': {'account': {'_account_id': 1000887}, 'last_update': '2021-10-11 08:31:03.000000000', 'reason': 'Reviewer was added'}}",3198719.0,,,,
158,chromiumos%2Fplatform2~main~Ieaa5ca528ef93501e6762c4cd4e9ce894145912f,chromiumos/platform2,main,[],Ieaa5ca528ef93501e6762c4cd4e9ce894145912f,cryptohome: stop creating GCacheV1 directories,NEW,2021-10-11 08:29:55.000000000,2021-10-11 08:32:36.000000000,REBASE_ALWAYS,6,31,2,0,True,fbba446a1eb7639ebc72227d48071cbf1a486751,3217312,{'_account_id': 1404997},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1241666': {'account': {'_account_id': 1241666}, 'last_update': '2021-10-11 08:31:44.000000000', 'reason': '<GERRIT_ACCOUNT_1404997> replied on the change', 'reason_account': {'_account_id': 1404997}}, '1397805': {'account': {'_account_id': 1397805}, 'last_update': '2021-10-11 08:31:44.000000000', 'reason': '<GERRIT_ACCOUNT_1404997> replied on the change', 'reason_account': {'_account_id': 1404997}}, '1237241': {'account': {'_account_id': 1237241}, 'last_update': '2021-10-11 08:31:44.000000000', 'reason': '<GERRIT_ACCOUNT_1404997> replied on the change', 'reason_account': {'_account_id': 1404997}}}",,,,,
159,chromium%2Fsrc~main~I83ea37da07115a0d403a8d29ccc1530f34f47f9f,chromium/src,main,['css-flex'],I83ea37da07115a0d403a8d29ccc1530f34f47f9f,[css-flex] Make flex item height indefinite with flex-basis:content,NEW,2021-10-08 17:41:22.000000000,2021-10-11 08:32:34.000000000,REBASE_ALWAYS,85,64,23,0,True,2a6adfe340184a09db57d60b5cd826fc2c30270b,3214497,{'_account_id': 1002809},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1170114': {'account': {'_account_id': 1170114}, 'last_update': '2021-10-11 08:15:59.000000000', 'reason': '<GERRIT_ACCOUNT_1002809> replied on the change', 'reason_account': {'_account_id': 1002809}}}",,,,,
160,chromiumos%2Fplatform2~main~Iaea93f3393f23a3a2f4f1dbe7bb761c0710923d7,chromiumos/platform2,main,[],Iaea93f3393f23a3a2f4f1dbe7bb761c0710923d7,cryptohome: add fake loop attach detach method,NEW,2021-10-11 08:29:55.000000000,2021-10-11 08:32:07.000000000,REBASE_ALWAYS,47,7,0,0,True,32de7f5d703af61562fe7c9944b529ee25af1c65,3217313,{'_account_id': 1404997},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]",,"{'1322146': {'account': {'_account_id': 1322146}, 'last_update': '2021-10-11 08:32:05.000000000', 'reason': '<GERRIT_ACCOUNT_1404997> replied on the change', 'reason_account': {'_account_id': 1404997}}, '1241666': {'account': {'_account_id': 1241666}, 'last_update': '2021-10-11 08:32:05.000000000', 'reason': '<GERRIT_ACCOUNT_1404997> replied on the change', 'reason_account': {'_account_id': 1404997}}}",,,,,
