,id,project,branch,topic,attention_set,hashtags,change_id,subject,status,created,updated,submit_type,mergeable,insertions,deletions,total_comment_count,unresolved_comment_count,has_review_started,_number,owner,requirements,cherry_pick_of_change,cherry_pick_of_patch_set,revert_of,work_in_progress,_more_changes
163,starlingx%2Fansible-playbooks~master~I4c4a486094a548bf6df8a99d1c13d3ff98ddba0b,starlingx/ansible-playbooks,master,,"{'28459': {'account': {'_account_id': 28459}, 'last_update': '2021-11-24 21:59:49.000000000', 'reason': 'Thiago Oliveira Miranda replied on the change'}, '33540': {'account': {'_account_id': 33540}, 'last_update': '2021-11-24 22:40:19.000000000', 'reason': 'Michel Thebeau replied on the change'}, '28486': {'account': {'_account_id': 28486}, 'last_update': '2021-11-25 16:05:07.000000000', 'reason': 'Michel Thebeau replied on the change'}}",[],I4c4a486094a548bf6df8a99d1c13d3ff98ddba0b,Remove trident-autosupport,NEW,2021-11-24 21:50:45.000000000,2021-11-25 16:05:07.000000000,MERGE_IF_NECESSARY,True,0,19,3,0,True,819167,{'_account_id': 33540},[],,,,,
164,openstack%2Ftripleo-ci~master~I39fc32cf1249b4f14bdc35a4af7a1f8784c19801,openstack/tripleo-ci,master,use_release_file,"{'8449': {'account': {'_account_id': 8449}, 'last_update': '2021-11-23 18:07:40.000000000', 'reason': 'A robot voted negatively on a label'}, '30002': {'account': {'_account_id': 30002}, 'last_update': '2021-11-17 13:13:02.000000000', 'reason': 'Douglas Viroel replied on the change'}}",[],I39fc32cf1249b4f14bdc35a4af7a1f8784c19801,WIP - use release file and repo-setup role for image/containers C9,NEW,2021-11-17 11:26:42.000000000,2021-11-25 16:04:55.000000000,MERGE_IF_NECESSARY,True,74,14,33,5,True,818222,{'_account_id': 8449},[],,,,,
165,starlingx%2Fconfig~master~I5b41005ae53a1a9dd75dc665a217d607fa80c3f1,starlingx/config,master,debian-integration,"{'28459': {'account': {'_account_id': 28459}, 'last_update': '2021-11-25 15:51:17.000000000', 'reason': 'Chuck Short replied on the change'}, '30852': {'account': {'_account_id': 30852}, 'last_update': '2021-11-25 15:51:17.000000000', 'reason': 'Chuck Short replied on the change'}}",[],I5b41005ae53a1a9dd75dc665a217d607fa80c3f1,Fix controllerconfig service warning on boot,NEW,2021-11-25 15:45:11.000000000,2021-11-25 16:04:23.000000000,MERGE_IF_NECESSARY,True,18,2,0,0,True,819347,{'_account_id': 24},[],,,,,
166,starlingx%2Fdocs~master~Ibd1fe52eb4e014217b8d36e4ab3761cdbe8a71d5,starlingx/docs,master,ca-k8-etcd,"{'33342': {'account': {'_account_id': 33342}, 'last_update': '2021-11-25 15:10:48.000000000', 'reason': 'Greg Waines replied on the change'}, '29038': {'account': {'_account_id': 29038}, 'last_update': '2021-11-23 14:07:52.000000000', 'reason': 'Elisamara Aoki Gonçalves replied on the change'}, '32187': {'account': {'_account_id': 32187}, 'last_update': '2021-11-23 14:07:52.000000000', 'reason': 'Elisamara Aoki Gonçalves replied on the change'}, '30539': {'account': {'_account_id': 30539}, 'last_update': '2021-11-23 14:07:52.000000000', 'reason': 'Elisamara Aoki Gonçalves replied on the change'}, '28676': {'account': {'_account_id': 28676}, 'last_update': '2021-11-23 14:07:52.000000000', 'reason': 'Elisamara Aoki Gonçalves replied on the change'}}",[],Ibd1fe52eb4e014217b8d36e4ab3761cdbe8a71d5,Separate CA for etcd,NEW,2021-11-23 14:01:50.000000000,2021-11-25 16:04:16.000000000,MERGE_IF_NECESSARY,True,25,3,17,0,True,818924,{'_account_id': 33342},[],,,,,
167,openstack%2Fpuppet-heat~master~I68c8a1870c2940e2934ca3b11a71a75f5db179c2,openstack/puppet-heat,master,auth-ut,"{'9816': {'account': {'_account_id': 9816}, 'last_update': '2021-11-25 07:30:46.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I68c8a1870c2940e2934ca3b11a71a75f5db179c2,cfn: Do not test detail of keystone::resource::service_identity,NEW,2021-11-25 07:16:57.000000000,2021-11-25 16:01:07.000000000,MERGE_IF_NECESSARY,True,59,116,0,0,True,819260,{'_account_id': 9816},[],,,,,
168,openstack%2Fcinder~master~If94d460b6cec0bf3d102cd687d74474b46bd176b,openstack/cinder,master,bug/1912751,"{'12670': {'account': {'_account_id': 12670}, 'last_update': '2021-11-25 15:59:51.000000000', 'reason': 'Brian Rosmaita replied on the change'}, '16373': {'account': {'_account_id': 16373}, 'last_update': '2021-10-12 11:13:41.000000000', 'reason': 'Helen Walsh replied on the change'}}",[],If94d460b6cec0bf3d102cd687d74474b46bd176b,PowerMax Driver - Allow for volume uuid in manage volume,NEW,2021-01-25 17:41:04.000000000,2021-11-25 15:59:51.000000000,MERGE_IF_NECESSARY,True,253,11,13,0,True,772388,{'_account_id': 12670},[],,,,,
169,openstack%2Fpuppet-heat~master~I1429b2cc6f3c01c07ec26b1a7242e451072be368,openstack/puppet-heat,master,system-scope-params,,[],I1429b2cc6f3c01c07ec26b1a7242e451072be368,Accept system scope credentials for Keystone API request,NEW,2021-11-25 14:53:33.000000000,2021-11-25 15:59:27.000000000,MERGE_IF_NECESSARY,True,98,8,0,0,True,819332,{'_account_id': 9816},[],,,,,
170,openstack%2Frequirements~stable%2Fwallaby~Ie96bf06da6171c3b599b93fcc0a2f952725921e2,openstack/requirements,stable/wallaby,new-release,,[],Ie96bf06da6171c3b599b93fcc0a2f952725921e2,update constraint for tooz to new release 2.8.2,NEW,2021-11-25 11:06:40.000000000,2021-11-25 15:57:13.000000000,MERGE_IF_NECESSARY,True,1,1,0,0,True,819291,{'_account_id': 11131},[],,,,,
171,openstack%2Frequirements~master~I40042fe9259997a8ee81d3f835f3a837b850bb77,openstack/requirements,master,new-release,,[],I40042fe9259997a8ee81d3f835f3a837b850bb77,update constraint for openstacksdk to new release 0.60.0,NEW,2021-11-25 11:04:17.000000000,2021-11-25 15:56:59.000000000,MERGE_IF_NECESSARY,True,1,1,0,0,True,819290,{'_account_id': 11131},[],,,,,
172,openstack%2Frequirements~master~I0229925552dc720a9dc13323e16f6c38c9420003,openstack/requirements,master,new-release,,[],I0229925552dc720a9dc13323e16f6c38c9420003,update constraint for python-ironic-inspector-client to new release 4.7.0,NEW,2021-11-25 10:03:10.000000000,2021-11-25 15:56:57.000000000,MERGE_IF_NECESSARY,True,1,1,0,0,True,819282,{'_account_id': 11131},[],,,,,
173,openstack%2Frequirements~master~I63bb113195231a8a976222cecfad34e66517b3f3,openstack/requirements,master,new-release,,[],I63bb113195231a8a976222cecfad34e66517b3f3,update constraint for ceilometermiddleware to new release 2.4.0,NEW,2021-11-25 10:02:19.000000000,2021-11-25 15:56:45.000000000,MERGE_IF_NECESSARY,True,1,1,0,0,True,819281,{'_account_id': 11131},[],,,,,
174,openstack%2Fkayobe~master~I93d242889e225b4e60254f6b9cc5eeb457294ac8,openstack/kayobe,master,story/2002098,"{'22629': {'account': {'_account_id': 22629}, 'last_update': '2021-10-26 08:54:49.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I93d242889e225b4e60254f6b9cc5eeb457294ac8,Build overcloud host image directly with DIB,NEW,2021-01-26 22:48:19.000000000,2021-11-25 15:55:47.000000000,MERGE_IF_NECESSARY,True,256,1,32,8,True,772609,{'_account_id': 15197},[],,,,,
175,openstack%2Foctavia~master~Ia6bc6eee3df30bfb3c0acccf902267fd2a4d37f6,openstack/octavia,master,nft,"{'29244': {'account': {'_account_id': 29244}, 'last_update': '2021-11-25 15:53:32.000000000', 'reason': 'Michael Johnson replied on the change'}}",[],Ia6bc6eee3df30bfb3c0acccf902267fd2a4d37f6,Fix nft command line with negative priority values,NEW,2021-11-25 08:15:34.000000000,2021-11-25 15:53:32.000000000,MERGE_IF_NECESSARY,True,4,4,2,0,True,819265,{'_account_id': 29244},[],,,,,
176,starlingx%2Fconfig~master~I49d3b46e0750c5316353a7f770541be365428eca,starlingx/config,master,reconfig_svc_ep,"{'15435': {'account': {'_account_id': 15435}, 'last_update': '2021-11-25 15:29:14.000000000', 'reason': 'John Kung replied on the change'}, '9926': {'account': {'_account_id': 9926}, 'last_update': '2021-11-25 15:40:45.000000000', 'reason': 'David Sullivan replied on the change'}, '28486': {'account': {'_account_id': 28486}, 'last_update': '2021-11-25 15:29:14.000000000', 'reason': 'John Kung replied on the change'}}",[],I49d3b46e0750c5316353a7f770541be365428eca,Align reconfigure_service_endpoints RPC timeout,NEW,2021-11-25 15:28:23.000000000,2021-11-25 15:50:04.000000000,MERGE_IF_NECESSARY,True,3,1,1,1,True,819343,{'_account_id': 9926},[],,,,,
177,openstack%2Freleases~master~Iafbe81306784c32deba99710d30c4caa0e3734e0,openstack/releases,master,puppet-yoga-m1,"{'9816': {'account': {'_account_id': 9816}, 'last_update': '2021-11-25 15:47:21.000000000', 'reason': 'Tobias Urdin replied on the change'}}",[],Iafbe81306784c32deba99710d30c4caa0e3734e0,Puppet OpenStack Yoga Milestone 1,NEW,2021-11-23 08:19:26.000000000,2021-11-25 15:49:14.000000000,MERGE_IF_NECESSARY,True,180,0,1,0,True,818865,{'_account_id': 9816},[],,,,,
178,openstack%2Fpuppet-cinder~master~I33f912aeb058fd269d4a0eda57438051a2f094ff,openstack/puppet-cinder,master,system-scope-params,"{'9816': {'account': {'_account_id': 9816}, 'last_update': '2021-11-25 13:32:35.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I33f912aeb058fd269d4a0eda57438051a2f094ff,Accept system scope credentials for Keystone API request,NEW,2021-11-25 11:28:39.000000000,2021-11-25 15:49:07.000000000,MERGE_IF_NECESSARY,True,72,6,0,0,True,819294,{'_account_id': 9816},[],,,,,
179,openstack%2Freleases~master~Ifc73c0b66eeaaf9d2c667b6c0beb1a15c6e98b2f,openstack/releases,master,puppet-ussuri-em,"{'9816': {'account': {'_account_id': 9816}, 'last_update': '2021-11-25 15:46:25.000000000', 'reason': 'Tobias Urdin replied on the change'}}",[],Ifc73c0b66eeaaf9d2c667b6c0beb1a15c6e98b2f,[Puppet OpenStack] Create final stable/ussuri release,NEW,2021-11-24 08:42:03.000000000,2021-11-25 15:48:22.000000000,MERGE_IF_NECESSARY,True,148,0,0,0,True,819068,{'_account_id': 9816},[],,,,,
180,openstack%2Fpuppet-neutron~master~I8b73f04bd10d0129c7437c6f9c6a436b6171f39d,openstack/puppet-neutron,master,system-scope-params,,[],I8b73f04bd10d0129c7437c6f9c6a436b6171f39d,Accept system scope credentials for Keystone API request,NEW,2021-11-25 12:19:18.000000000,2021-11-25 15:47:30.000000000,MERGE_IF_NECESSARY,True,52,4,0,0,True,819305,{'_account_id': 9816},[],,,,,
181,starlingx%2Fconfig~master~Iba6c251368e41cd6a34dd4be4138f5eb4ad3804c,starlingx/config,master,fix_local_tox,"{'15435': {'account': {'_account_id': 15435}, 'last_update': '2021-11-23 18:17:15.000000000', 'reason': 'Eric replied on the change'}, '9926': {'account': {'_account_id': 9926}, 'last_update': '2021-11-18 21:20:12.000000000', 'reason': 'Al Bailey replied on the change'}}",[],Iba6c251368e41cd6a34dd4be4138f5eb4ad3804c,Fix tox certificate issues in python2,NEW,2021-11-18 21:08:42.000000000,2021-11-25 15:46:21.000000000,MERGE_IF_NECESSARY,True,8,5,2,0,True,818467,{'_account_id': 15435},[],,,,,
182,openstack%2Fmanila-ui~stable%2Fstein~I5382eb49901436fa38a0c076060cd4a4033a2182,openstack/manila-ui,stable/stein,,"{'29632': {'account': {'_account_id': 29632}, 'last_update': '2021-11-24 19:21:02.000000000', 'reason': 'Goutham Pacha Ravi replied on the change'}}",[],I5382eb49901436fa38a0c076060cd4a4033a2182,Drop lower constraints testing,NEW,2021-11-24 15:14:03.000000000,2021-11-25 15:43:51.000000000,MERGE_IF_NECESSARY,True,2,155,3,0,True,819122,{'_account_id': 29632},[],,,,,
183,openinfra%2Finterop~master~I1dea3743ca6bf657313299177aabe69ddf234784,openinfra/interop,master,guidelines,,[],I1dea3743ca6bf657313299177aabe69ddf234784,Convert 2021.11 guidelines to .rst,NEW,2021-11-08 12:48:30.000000000,2021-11-25 15:42:16.000000000,MERGE_IF_NECESSARY,True,423,0,0,0,True,817001,{'_account_id': 22873},[],,,,,
184,openstack%2Fironic-tempest-plugin~master~I0fe3e326e4a25dc0928080fd1111ca4c46d8134a,openstack/ironic-tempest-plugin,master,,"{'11655': {'account': {'_account_id': 11655}, 'last_update': '2021-11-24 21:30:31.000000000', 'reason': 'Steve Baker replied on the change'}}",[],I0fe3e326e4a25dc0928080fd1111ca4c46d8134a,Move API base out of admin test location,NEW,2021-11-24 21:16:52.000000000,2021-11-25 15:38:13.000000000,MERGE_IF_NECESSARY,True,13,13,0,0,True,819164,{'_account_id': 11655},[],,,,,
185,starlingx%2Fansible-playbooks~master~I604a896f7a7bbc105b3b85b72ec0bee371e946c4,starlingx/ansible-playbooks,master,migrate-certificates-checkpoint2,"{'32841': {'account': {'_account_id': 32841}, 'last_update': '2021-11-25 15:34:04.000000000', 'reason': 'Sabeel Ansari replied on the change'}, '28486': {'account': {'_account_id': 28486}, 'last_update': '2021-11-22 21:06:56.000000000', 'reason': 'Rei Oliveira replied on the change'}}",[],I604a896f7a7bbc105b3b85b72ec0bee371e946c4,Migrate Subcloud certificates to cert-manager,NEW,2021-11-22 15:50:37.000000000,2021-11-25 15:34:04.000000000,MERGE_IF_NECESSARY,,471,0,74,6,True,818792,{'_account_id': 32841},[],,,,True,
186,openstack%2Freleases~master~I85033f964054d24e8ffec6b9f7c482ddab291c5f,openstack/releases,master,ussuri-em,"{'17685': {'account': {'_account_id': 17685}, 'last_update': '2021-11-24 09:26:23.000000000', 'reason': 'Hervé Beraud replied on the change'}, '5202': {'account': {'_account_id': 5202}, 'last_update': '2021-11-23 10:16:39.000000000', 'reason': 'Reviewer was added'}}",[],I85033f964054d24e8ffec6b9f7c482ddab291c5f,[glance] Transition Ussuri to EM,NEW,2021-11-11 16:51:41.000000000,2021-11-25 15:32:51.000000000,MERGE_IF_NECESSARY,True,12,0,1,0,True,817590,{'_account_id': 17685},[],,,,,
187,openstack%2Fheat~master~I2b75dec49c7cdfd7a800ca17f7799fa0dc311c33,openstack/heat,master,nova_openstacksdk,"{'30073': {'account': {'_account_id': 30073}, 'last_update': '2021-11-24 03:11:59.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I2b75dec49c7cdfd7a800ca17f7799fa0dc311c33,Migrate Nova Flavor resource to OSC,NEW,2021-11-23 02:40:23.000000000,2021-11-25 15:32:18.000000000,MERGE_IF_NECESSARY,,90,92,1,0,True,818847,{'_account_id': 30073},[],,,,True,
188,openstack%2Fcinder~master~Icdbcae7cf9644ff9c21712df6cc66dc64f7e9556,openstack/cinder,master,driver-dev-docs,"{'9535': {'account': {'_account_id': 9535}, 'last_update': '2021-10-28 08:17:40.000000000', 'reason': 'Someone else replied on the change'}, '5314': {'account': {'_account_id': 5314}, 'last_update': '2021-11-23 18:41:29.000000000', 'reason': 'Fábio Oliveira replied on the change'}}",[],Icdbcae7cf9644ff9c21712df6cc66dc64f7e9556,Join do_setup and check_for_setup_error,NEW,2021-10-27 13:14:15.000000000,2021-11-25 15:32:05.000000000,MERGE_IF_NECESSARY,True,656,701,18,3,True,815659,{'_account_id': 9535},[],,,,,
189,starlingx%2Fdocs~master~I3d8ffe9bd0f1c06c9a76d94915752226feb6c1fe,starlingx/docs,master,RedFish-Update,"{'29038': {'account': {'_account_id': 29038}, 'last_update': '2021-11-25 15:26:50.000000000', 'reason': 'Juanita-Balaraj replied on the change'}, '32026': {'account': {'_account_id': 32026}, 'last_update': '2021-11-25 15:26:50.000000000', 'reason': 'Juanita-Balaraj replied on the change'}, '9926': {'account': {'_account_id': 9926}, 'last_update': '2021-11-25 15:26:50.000000000', 'reason': 'Juanita-Balaraj replied on the change'}, '33265': {'account': {'_account_id': 33265}, 'last_update': '2021-11-25 15:26:50.000000000', 'reason': 'Juanita-Balaraj replied on the change'}}",[],I3d8ffe9bd0f1c06c9a76d94915752226feb6c1fe,"Updates for Bootstrapping and deploying system controllers, subclouds, and standalone systems",NEW,2021-11-25 03:56:54.000000000,2021-11-25 15:26:50.000000000,MERGE_IF_NECESSARY,True,17,1,0,0,True,819249,{'_account_id': 32187},[],,,,,
190,openstack%2Freleases~master~Ieab115d4ca992188f53a74713135eb9212ddec87,openstack/releases,master,yoga-milestone-1,"{'10239': {'account': {'_account_id': 10239}, 'last_update': '2021-11-25 15:25:31.000000000', 'reason': 'Elod Illes replied on the change'}, '15519': {'account': {'_account_id': 15519}, 'last_update': '2021-11-23 10:08:49.000000000', 'reason': 'Reviewer was added'}, '23851': {'account': {'_account_id': 23851}, 'last_update': '2021-11-23 10:08:53.000000000', 'reason': 'Reviewer was added'}}",[],Ieab115d4ca992188f53a74713135eb9212ddec87,Release sushy for Yoga-1 milestone,NEW,2021-11-18 16:20:02.000000000,2021-11-25 15:25:31.000000000,MERGE_IF_NECESSARY,True,5,0,4,0,True,818430,{'_account_id': 17685},[],,,,,
191,openstack%2Fpython-cinderclient~master~Ib5b93ca7863fcc0b6d00fb4d52a5f299d1903056,openstack/python-cinderclient,master,,"{'30615': {'account': {'_account_id': 30615}, 'last_update': '2021-11-25 07:13:17.000000000', 'reason': 'A robot voted negatively on a label'}}",[],Ib5b93ca7863fcc0b6d00fb4d52a5f299d1903056,Updating python testing as per Yoga testing runtime,NEW,2021-11-25 07:12:47.000000000,2021-11-25 15:23:45.000000000,MERGE_IF_NECESSARY,True,20,21,1,0,True,819259,{'_account_id': 30615},[],,,,,
192,openstack%2Frequirements~master~I071ad60058e975f7f8530e46b04dfe06c2d5f1a1,openstack/requirements,master,new-release,,[],I071ad60058e975f7f8530e46b04dfe06c2d5f1a1,update constraint for tosca-parser to new release 2.5.0,NEW,2021-11-25 15:05:08.000000000,2021-11-25 15:23:38.000000000,MERGE_IF_NECESSARY,True,1,1,0,0,True,819333,{'_account_id': 11131},[],,,,,
193,starlingx%2Ftools~master~I3272a8e6b1a7137a9f9797866491f47af8da5d65,starlingx/tools,master,debian-build,"{'32685': {'account': {'_account_id': 32685}, 'last_update': '2021-11-25 13:28:15.000000000', 'reason': 'Dan Voiculeasa replied on the change'}, '24': {'account': {'_account_id': 24}, 'last_update': '2021-11-19 02:48:01.000000000', 'reason': 'Yue Tao replied on the change'}, '28459': {'account': {'_account_id': 28459}, 'last_update': '2021-11-19 02:48:01.000000000', 'reason': 'Yue Tao replied on the change'}, '31683': {'account': {'_account_id': 31683}, 'last_update': '2021-11-19 02:48:01.000000000', 'reason': 'Yue Tao replied on the change'}}",[],I3272a8e6b1a7137a9f9797866491f47af8da5d65,base-bullseye.lst: remove the packages already in stx-std.lst,NEW,2021-11-19 02:46:12.000000000,2021-11-25 15:22:38.000000000,MERGE_IF_NECESSARY,True,2,7,8,0,True,818501,{'_account_id': 32685},[],,,,,
194,starlingx%2Fdocs~master~I07dce6a50b4be90f202a09075ac5502b11443710,starlingx/docs,master,NVIDIA-GPU-Operator,"{'24777': {'account': {'_account_id': 24777}, 'last_update': '2021-11-25 15:17:50.000000000', 'reason': 'Juanita-Balaraj replied on the change'}, '26026': {'account': {'_account_id': 26026}, 'last_update': '2021-11-25 15:17:50.000000000', 'reason': 'Juanita-Balaraj replied on the change'}, '32459': {'account': {'_account_id': 32459}, 'last_update': '2021-11-25 15:17:50.000000000', 'reason': 'Juanita-Balaraj replied on the change'}, '29906': {'account': {'_account_id': 29906}, 'last_update': '2021-11-25 15:21:57.000000000', 'reason': 'Juanita-Balaraj replied on the change'}}",[],I07dce6a50b4be90f202a09075ac5502b11443710,Nvidia gpu-operator deployment updates,NEW,2021-11-25 05:14:38.000000000,2021-11-25 15:21:57.000000000,MERGE_IF_NECESSARY,True,21,30,2,0,True,819252,{'_account_id': 32187},[],,,,,
195,openstack%2Fvalidations-libs~master~Iceb6df712b2ac0dc56aa86f465fd39cf308de2d7,openstack/validations-libs,master,tests/openmock,"{'15895': {'account': {'_account_id': 15895}, 'last_update': '2021-11-25 15:21:48.000000000', 'reason': 'jpodivin replied on the change'}, '11491': {'account': {'_account_id': 11491}, 'last_update': '2021-11-25 15:21:48.000000000', 'reason': 'jpodivin replied on the change'}, '16515': {'account': {'_account_id': 16515}, 'last_update': '2021-11-25 15:21:48.000000000', 'reason': 'jpodivin replied on the change'}, '27427': {'account': {'_account_id': 27427}, 'last_update': '2021-11-25 15:21:48.000000000', 'reason': 'jpodivin replied on the change'}}",[],Iceb6df712b2ac0dc56aa86f465fd39cf308de2d7,Mocking 'open' to improve test isolation,NEW,2021-11-25 12:34:44.000000000,2021-11-25 15:21:48.000000000,MERGE_IF_NECESSARY,True,2,1,0,0,True,819306,{'_account_id': 32926},[],,,,,
196,openstack%2Fneutron~stable%2Fxena~I57b274387505f42778f1d9d3ec2aa9feb5ae929d,openstack/neutron,stable/xena,bug/1949607,"{'16688': {'account': {'_account_id': 16688}, 'last_update': '2021-11-25 15:20:11.000000000', 'reason': 'Someone else replied on the change'}}",[],I57b274387505f42778f1d9d3ec2aa9feb5ae929d,[OVS][QOS] Dataplane enforcement is limited to min-bw egress direction,NEW,2021-11-18 16:34:36.000000000,2021-11-25 15:21:29.000000000,MERGE_IF_NECESSARY,True,9,2,3,0,True,818436,{'_account_id': 16688},[],,,,,
